	APMC	commodity	year	arrivals_in_qtl	min_price	max_price	modal_price	date	district_name	state_name
50014	331	43	2014	28	3160	3340	3250	11	27	0
50015	331	61	2014	635	3678	3878	3778	11	27	0
50016	331	61	2015	60	2960	3220	3480	11	27	0
50017	331	68	2014	310	2522	2678	2600	11	27	0
50018	331	68	2015	59	4500	4581	4625	11	27	0
50019	331	71	2014	170	7122	7378	7250	11	27	0
50020	331	71	2015	39	7733	7858	7983	11	27	0
50021	331	171	2014	370	3122	3300	3211	11	27	0
50022	331	171	2015	415	3500	3625	3675	11	27	0
50023	333	139	2015	65	4438	5250	4959	11	27	0
50024	333	64	2014	15	5000	6000	5500	11	27	0
50025	333	64	2015	142	3119	3615	3491	11	27	0
50026	333	99	2015	104	2900	3385	3231	11	27	0
50027	333	20	2015	61	1018	1227	1168	11	27	0
50028	333	55	2014	23	2150	2400	2275	11	27	0
50029	333	55	2015	459	1296	1619	1538	11	27	0
50030	333	44	2014	6	1500	1800	1650	11	27	0
50031	333	44	2015	135	1358	1629	1545	11	27	0
50032	333	25	2014	22	733	867	800	11	27	0
50033	333	25	2015	256	824	1028	968	11	27	0
50034	333	140	2015	48	4000	4786	4590	11	27	0
50035	333	156	2015	72	3088	3647	3479	11	27	0
50036	333	190	2014	160	533	667	600	11	27	0
50037	333	190	2015	1072	2646	3146	3003	11	27	0
50038	333	21	2014	10	4000	5000	4400	11	27	0
50039	333	21	2015	349	1296	1638	1541	11	27	0
50040	333	70	2014	12	3750	4250	4000	11	27	0
50041	333	70	2015	222	1943	2422	2290	11	27	0
50042	142	74	2015	42	2300	3020	3020	10	27	0
50043	142	74	2016	15	2500	3000	3000	10	27	0
50044	142	89	2014	144	2400	3200	2600	10	27	0
50045	142	89	2016	1590	3250	4154	3650	10	27	0
50046	142	34	2014	90	1058	2125	1583	10	27	0
50047	142	34	2015	192	2088	3053	3053	10	27	0
50048	142	34	2016	252	2020	2560	2560	10	27	0
50049	142	147	2014	72	3450	6200	4825	10	27	0
50050	142	147	2015	156	2265	3794	3794	10	27	0
50051	142	147	2016	165	3860	4800	4800	10	27	0
50052	142	8	2014	372	2390	3070	2730	10	27	0
50053	142	8	2015	729	1484	1821	1821	10	27	0
50054	142	8	2016	855	1008	1472	1472	10	27	0
50055	142	102	2016	870	2889	7000	7000	10	27	0
50056	142	117	2014	57	3545	5414	4479	10	27	0
50057	142	117	2015	117	4281	5969	5969	10	27	0
50058	142	117	2016	78	6620	9020	9020	10	27	0
50059	142	3	2014	246	7833	16500	12167	10	27	0
50060	142	3	2015	834	4100	7600	7500	10	27	0
50061	142	3	2016	678	8920	13760	13760	10	27	0
50062	142	47	2014	18	2667	3833	3250	10	27	0
50063	142	47	2015	63	1923	3000	3000	10	27	0
50064	142	47	2016	54	2813	3494	3494	10	27	0
50065	142	139	2014	33	1750	2250	2000	10	27	0
50066	142	139	2015	33	2833	3333	3333	10	27	0
50067	142	139	2016	159	2913	3425	3425	10	27	0
50068	142	64	2014	72	3167	4542	3758	10	27	0
50069	142	64	2015	126	1950	2536	2536	10	27	0
50070	142	64	2016	246	1284	1768	1768	10	27	0
50071	142	148	2014	633	1750	2438	2163	10	27	0
50072	142	148	2015	1845	733	1100	1100	10	27	0
50073	142	148	2016	3378	1128	1604	1604	10	27	0
50074	142	99	2014	99	1836	2409	2127	10	27	0
50075	142	99	2015	69	1564	2086	2086	10	27	0
50076	142	99	2016	84	1512	2024	2024	10	27	0
50077	142	178	2016	96	1483	1917	1917	10	27	0
50078	142	20	2014	87	1100	1508	1304	10	27	0
50079	142	20	2015	63	875	1167	1167	10	27	0
50080	142	20	2016	87	872	1256	1256	10	27	0
50081	142	55	2014	129	925	1267	1096	10	27	0
50082	142	55	2015	174	736	1027	1027	10	27	0
50083	142	55	2016	228	1032	1404	1404	10	27	0
50084	142	28	2015	3	500	600	600	10	27	0
50085	142	37	2014	54	2100	2722	2356	10	27	0
50086	142	37	2015	42	2478	3100	3100	10	27	0
50087	142	37	2016	96	3144	3720	3720	10	27	0
50088	142	60	2014	111	2122	2744	2433	10	27	0
50089	142	60	2015	66	2378	2889	2889	10	27	0
50090	142	60	2016	96	1944	2484	2484	10	27	0
50091	142	44	2014	57	775	1100	938	10	27	0
50092	142	44	2015	114	1100	1477	1477	10	27	0
50093	142	44	2016	177	558	888	888	10	27	0
50094	142	126	2014	813	1313	2013	1675	10	27	0
50095	142	126	2015	1644	1393	2243	2243	10	27	0
50096	142	126	2016	6042	475	854	854	10	27	0
50097	142	17	2014	93	1483	1992	1738	10	27	0
50098	142	17	2015	75	1245	1673	1655	10	27	0
50099	142	17	2016	129	1292	1764	1764	10	27	0
50100	142	25	2014	180	467	650	558	10	27	0
50101	142	25	2015	168	570	780	780	10	27	0
50102	142	25	2016	360	324	508	508	10	27	0
50103	142	58	2014	177	3250	4625	3938	10	27	0
50104	142	58	2015	294	4357	6071	6071	10	27	0
50105	142	58	2016	687	8360	10560	10560	10	27	0
50106	142	26	2014	87	1233	1744	1489	10	27	0
50107	142	26	2015	120	1283	1692	1692	10	27	0
50108	142	26	2016	181	848	1252	1252	10	27	0
50109	142	168	2014	72	922	1367	1150	10	27	0
50110	142	168	2015	9	933	1367	1367	10	27	0
50111	142	168	2016	60	906	1325	1325	10	27	0
50112	142	174	2015	600	3	5	5	10	27	0
50113	142	140	2014	60	2250	2717	2483	10	27	0
50114	142	140	2015	84	2338	2963	2963	10	27	0
50115	142	140	2016	15	3000	3500	3500	10	27	0
50116	142	183	2014	36	1000	1550	1275	10	27	0
50117	142	183	2015	396	720	970	970	10	27	0
50118	142	183	2016	162	1200	1650	1650	10	27	0
50119	142	164	2014	45	2500	3050	2775	10	27	0
50120	142	164	2015	51	3091	3973	3973	10	27	0
50121	142	164	2016	162	2676	3308	3308	10	27	0
50122	142	156	2014	126	1550	2017	1783	10	27	0
50123	142	156	2015	66	1507	1921	1921	10	27	0
50124	142	156	2016	3	2000	2500	2500	10	27	0
50125	142	190	2014	282	1167	1650	1375	10	27	0
50126	142	190	2015	282	806	1165	1165	10	27	0
50127	142	190	2016	882	476	724	724	10	27	0
50128	142	72	2014	45	4167	5917	5042	10	27	0
50129	142	72	2015	30	4833	6833	6833	10	27	0
50130	142	72	2016	123	5833	6967	6967	10	27	0
50131	142	21	2014	144	1233	1692	1471	10	27	0
50132	142	21	2015	141	813	1169	1169	10	27	0
50133	142	21	2016	171	1656	2140	2140	10	27	0
50134	142	70	2014	132	1973	2564	2259	10	27	0
50135	142	70	2015	3156	947	1333	1333	10	27	0
50136	142	70	2016	468	892	1316	1316	10	27	0
50137	161	197	2014	11	1667	1767	1717	10	27	0
50138	161	169	2014	3	1600	1600	1600	10	27	0
50139	161	169	2015	87	1594	1925	1788	10	27	0
50140	161	43	2014	3	3600	3800	3700	10	27	0
50141	161	61	2014	771	3225	5631	4428	10	27	0
50142	161	61	2015	922	2851	4761	4008	10	27	0
50143	161	61	2016	533	5041	5838	5440	10	27	0
50144	161	68	2014	14	2967	3000	2983	10	27	0
50145	161	68	2015	204	4188	4628	4406	10	27	0
50146	161	68	2016	32	9000	9200	9100	10	27	0
50147	161	71	2014	45	6289	6611	6450	10	27	0
50148	161	71	2015	84	6986	7814	7507	10	27	0
50149	161	148	2014	31	1800	2437	2118	10	27	0
50150	161	148	2015	107	1240	950	720	10	27	0
50151	161	126	2014	229	540	1690	1115	10	27	0
50152	161	126	2015	7687	836	2168	1389	10	27	0
50153	161	40	2015	3	9500	9700	9600	10	27	0
50154	177	7	2014	208	1263	1738	1438	10	27	0
50155	177	7	2015	525	1363	1746	1575	10	27	0
50156	177	7	2016	638	1375	1696	1538	10	27	0
50157	177	197	2014	237	1400	1800	1675	10	27	0
50158	177	197	2015	239	1500	1997	1738	10	27	0
50159	177	197	2016	214	1538	2050	1838	10	27	0
50160	177	169	2014	217	1550	1953	1750	10	27	0
50161	177	169	2015	172	1600	2275	1913	10	27	0
50162	177	169	2016	245	1650	2225	1938	10	27	0
50163	177	106	2014	143	1378	1425	1400	10	27	0
50164	177	106	2015	136	1444	1444	1444	10	27	0
50165	177	106	2016	29	1450	1450	1450	10	27	0
50166	177	68	2014	15	3200	3200	3200	10	27	0
50167	177	68	2015	18	3900	4525	4275	10	27	0
50168	177	68	2016	20	7925	8300	8175	10	27	0
50169	177	126	2014	13657	644	1745	1372	10	27	0
50170	177	126	2015	26000	1188	3169	2475	10	27	0
50171	177	126	2016	7404	188	751	556	10	27	0
50172	245	64	2014	593	3513	4397	3942	10	27	0
50173	245	64	2015	643	2633	3370	3000	10	27	0
50174	245	64	2016	309	1567	2093	1830	10	27	0
50175	245	99	2014	466	2507	2986	2743	10	27	0
50176	245	99	2015	461	2000	2722	2361	10	27	0
50177	245	99	2016	129	1879	2321	2100	10	27	0
50178	245	55	2014	367	1425	1675	1550	10	27	0
50179	245	55	2015	914	1056	1367	1211	10	27	0
50180	245	55	2016	240	1325	1638	1481	10	27	0
50181	245	37	2014	69	2500	3125	2813	10	27	0
50182	245	37	2015	85	2300	3500	3125	10	27	0
50183	245	37	2016	9	3000	4000	3500	10	27	0
50184	245	60	2014	106	1883	2350	2117	10	27	0
50185	245	60	2015	99	2500	3500	3000	10	27	0
50186	245	44	2015	285	1300	1775	1538	10	27	0
50187	245	17	2014	124	2150	2550	2350	10	27	0
50188	245	17	2015	75	2000	2500	2250	10	27	0
50189	245	17	2016	75	1725	2125	1921	10	27	0
50190	245	25	2014	966	582	745	664	10	27	0
50191	245	25	2015	875	569	819	694	10	27	0
50192	245	25	2016	404	419	569	494	10	27	0
50193	245	39	2014	21000	6	8	7	10	27	0
50194	245	140	2015	159	2700	3150	2925	10	27	0
50195	245	140	2016	21	2375	2825	2600	10	27	0
50196	245	190	2014	2422	1040	1288	1164	10	27	0
50197	245	190	2015	8884	1105	1400	1253	10	27	0
50198	245	190	2016	999	1161	1517	1339	10	27	0
50199	245	21	2014	1703	1462	1712	1587	10	27	0
50200	245	21	2015	1386	1207	1461	1338	10	27	0
50201	245	21	2016	872	2379	3044	2709	10	27	0
50202	245	70	2014	210	1710	2030	1870	10	27	0
50203	245	70	2015	748	1227	1604	1412	10	27	0
50204	245	70	2016	512	1253	1664	1458	10	27	0
50205	251	7	2014	389	1350	1767	1550	10	27	0
50206	251	7	2015	2863	1275	1894	1588	10	27	0
50207	251	7	2016	4595	1410	1984	1658	10	27	0
50208	251	197	2014	1059	1567	2047	1767	10	27	0
50209	251	197	2015	1444	1450	2125	1700	10	27	0
50210	251	197	2016	577	1533	2067	1750	10	27	0
50211	251	169	2014	816	1600	2567	2033	10	27	0
50212	251	169	2015	1143	1580	2400	1888	10	27	0
50213	251	169	2016	955	1625	2418	1917	10	27	0
50214	251	106	2014	1907	1160	1263	1215	10	27	0
50215	251	106	2015	5332	1325	1516	1438	10	27	0
50216	251	106	2016	5007	1467	1650	1567	10	27	0
50217	251	68	2015	559	3175	5650	4450	10	27	0
50218	251	68	2016	287	5167	9255	7767	10	27	0
50219	251	71	2016	191	4850	5400	5100	10	27	0
50220	251	89	2014	155	2744	2957	2833	10	27	0
50221	251	89	2015	123	2383	2733	2650	10	27	0
50222	251	147	2015	1003	1500	9000	5000	10	27	0
50223	251	147	2016	4816	1479	8650	3504	10	27	0
50224	251	148	2016	778	1062	1238	1154	10	27	0
50225	251	99	2016	122	1442	2633	1933	10	27	0
50226	251	37	2016	70	4308	5315	4769	10	27	0
50227	251	44	2016	39	800	1200	1050	10	27	0
50228	251	126	2014	6249	500	2092	1500	10	27	0
50229	251	126	2015	7514	833	3377	2467	10	27	0
50230	251	126	2016	6359	100	801	450	10	27	0
50231	251	140	2016	5	3650	4200	3900	10	27	0
50232	251	190	2016	578	588	1135	819	10	27	0
50233	251	72	2016	9	5000	5333	5167	10	27	0
50234	251	21	2016	181	1412	2523	1892	10	27	0
50235	251	70	2016	433	1000	1762	1292	10	27	0
50236	286	74	2015	57	2983	3446	3215	10	27	0
50237	286	64	2014	194	3313	4525	3919	10	27	0
50238	286	64	2015	349	1725	3000	2363	10	27	0
50239	286	64	2016	925	950	1588	1269	10	27	0
50240	286	148	2014	3160	2067	2567	2317	10	27	0
50241	286	148	2015	5050	611	989	794	10	27	0
50242	286	148	2016	5075	900	1400	1150	10	27	0
50243	286	99	2014	138	2253	2242	1892	10	27	0
50244	286	99	2015	138	1769	2607	2188	10	27	0
50245	286	99	2016	383	2021	2750	2385	10	27	0
50246	286	20	2014	120	526	979	753	10	27	0
50247	286	20	2015	97	885	1276	1081	10	27	0
50248	286	20	2016	144	861	1213	1037	10	27	0
50249	286	55	2014	325	1591	2500	2045	10	27	0
50250	286	55	2015	859	1118	1761	1440	10	27	0
50251	286	55	2016	967	2038	2577	2308	10	27	0
50252	286	28	2015	39	1364	1832	1598	10	27	0
50253	286	28	2016	40	1944	2411	2178	10	27	0
50254	286	37	2014	137	2000	2724	2362	10	27	0
50255	286	37	2015	199	3355	4180	3767	10	27	0
50256	286	37	2016	422	3674	4348	4011	10	27	0
50257	286	60	2014	5	2875	3500	3063	10	27	0
50258	286	60	2015	52	2942	3613	3277	10	27	0
50259	286	44	2014	131	805	1284	1042	10	27	0
50260	286	44	2015	171	970	1450	1210	10	27	0
50261	286	44	2016	291	558	792	673	10	27	0
50262	286	126	2014	2405	1400	2033	1739	10	27	0
50263	286	126	2015	3010	1950	3650	2613	10	27	0
50264	286	126	2016	4908	375	850	613	10	27	0
50265	286	17	2014	99	1977	2591	2284	10	27	0
50266	286	17	2015	165	1745	2110	1927	10	27	0
50267	286	17	2016	378	1392	1846	1615	10	27	0
50268	286	25	2014	459	377	641	509	10	27	0
50269	286	25	2015	828	452	825	630	10	27	0
50270	286	25	2016	1136	485	638	562	10	27	0
50271	286	58	2014	126	2000	5000	3500	10	27	0
50272	286	58	2015	156	3800	7000	5400	10	27	0
50273	286	58	2016	319	6800	11400	9100	10	27	0
50274	286	26	2014	104	1722	2356	2033	10	27	0
50275	286	26	2015	403	1595	2102	1849	10	27	0
50276	286	26	2016	615	1079	1579	1333	10	27	0
50277	286	140	2014	66	2194	2788	2491	10	27	0
50278	286	140	2015	58	3725	4400	4063	10	27	0
50279	286	140	2016	308	3326	4000	3665	10	27	0
50280	286	183	2015	415	943	1257	1100	10	27	0
50281	286	183	2016	127	1267	1567	1417	10	27	0
50282	286	164	2014	10	4800	5800	5300	10	27	0
50283	286	164	2015	77	3467	4500	3983	10	27	0
50284	286	164	2016	317	3130	3870	3502	10	27	0
50285	286	190	2014	831	764	1314	1036	10	27	0
50286	286	190	2015	759	807	1292	1052	10	27	0
50287	286	190	2016	1022	885	1158	1019	10	27	0
50288	286	72	2014	5	4667	5500	5083	10	27	0
50289	286	72	2015	28	8453	10733	9593	10	27	0
50290	286	72	2016	111	7227	8686	7957	10	27	0
50291	286	21	2014	249	1305	2127	1716	10	27	0
50292	286	21	2015	297	1655	2428	2041	10	27	0
50293	286	21	2016	372	3519	4346	3933	10	27	0
50294	286	58	2014	42	2000	5000	3500	10	27	0
50295	286	58	2015	120	4000	7500	5750	10	27	0
50296	286	58	2016	240	5267	8067	6667	10	27	0
50297	286	70	2014	323	2205	3068	2636	10	27	0
50298	286	70	2015	629	1214	1760	1487	10	27	0
50299	286	70	2016	1156	913	1179	1050	10	27	0
50300	331	7	2014	135	1388	1481	1434	10	27	0
50301	331	7	2015	245	1400	1458	1517	10	27	0
50302	331	7	2016	1565	1595	1715	1655	10	27	0
50303	331	197	2015	215	1722	1811	1900	10	27	0
50304	331	197	2016	155	1683	1783	1733	10	27	0
50305	331	169	2014	2150	2013	2125	2069	10	27	0
50306	331	169	2015	2850	2000	2089	2178	10	27	0
50307	331	169	2016	2400	2011	2144	2078	10	27	0
50308	331	106	2014	135	1315	1346	1330	10	27	0
50309	331	106	2015	3350	1411	1451	1486	10	27	0
50310	331	106	2016	1850	1549	1619	1585	10	27	0
50311	331	43	2014	70	3188	3325	3256	10	27	0
50312	331	43	2015	50	4043	4207	4371	10	27	0
50313	331	43	2016	132	4490	4600	4545	10	27	0
50314	331	61	2014	1490	5875	6150	6038	10	27	0
50315	331	61	2015	930	4256	4472	4678	10	27	0
50316	331	61	2016	3455	6690	6840	6765	10	27	0
50317	331	68	2014	280	2600	2700	2650	10	27	0
50318	331	68	2015	102	4467	4578	4689	10	27	0
50319	331	68	2016	128	7589	7878	7733	10	27	0
50320	331	71	2014	1855	6225	6544	6384	10	27	0
50321	331	71	2015	300	8000	8244	8478	10	27	0
50322	331	71	2016	3245	5030	5215	5123	10	27	0
50323	331	18	2016	1970	6400	6550	6475	10	27	0
50324	331	171	2014	70	3000	3150	3075	10	27	0
50325	331	171	2015	1770	3489	3600	3700	10	27	0
50326	331	171	2016	2350	2863	2950	2908	10	27	0
50327	333	139	2014	32	2250	2875	2563	10	27	0
50328	333	139	2015	74	4000	4786	4614	10	27	0
50329	333	139	2016	47	2250	2750	2615	10	27	0
50330	333	64	2014	103	4391	5522	4957	10	27	0
50331	333	64	2015	157	3081	3700	3532	10	27	0
50332	333	64	2016	171	2475	2804	2703	10	27	0
50333	333	99	2014	114	1453	1879	1666	10	27	0
50334	333	99	2015	210	1748	2200	2091	10	27	0
50335	333	99	2016	185	1642	2133	2003	10	27	0
50336	333	20	2014	89	1070	1339	1204	10	27	0
50337	333	20	2015	110	1052	1308	1226	10	27	0
50338	333	20	2016	51	1482	1945	1835	10	27	0
50339	333	55	2014	245	1617	1972	1793	10	27	0
50340	333	55	2015	459	1535	1900	1799	10	27	0
50341	333	55	2016	606	1793	2167	2057	10	27	0
50342	333	37	2014	9	2250	2900	2575	10	27	0
50343	333	44	2014	33	1100	1371	1236	10	27	0
50344	333	44	2015	145	1138	1412	1328	10	27	0
50345	333	44	2016	128	1140	1440	1354	10	27	0
50346	333	126	2016	508	475	775	720	10	27	0
50347	333	25	2014	229	728	866	797	10	27	0
50348	333	25	2015	316	614	776	715	10	27	0
50349	333	25	2016	566	988	1245	1121	10	27	0
50350	333	112	2015	520	1200	1500	1450	10	27	0
50351	333	140	2015	30	4000	4833	4650	10	27	0
50352	333	140	2016	39	3800	4500	4392	10	27	0
50353	333	183	2015	1471	1875	2425	2250	10	27	0
50354	333	164	2015	3	2500	3000	2800	10	27	0
50355	333	156	2014	10	2100	2567	2333	10	27	0
50356	333	156	2015	45	2318	2818	2633	10	27	0
50357	333	156	2016	19	2100	2700	2570	10	27	0
50358	333	190	2014	1271	1145	1538	1340	10	27	0
50359	333	190	2015	1367	1119	1454	1368	10	27	0
50360	333	190	2016	1452	590	743	678	10	27	0
50361	333	72	2014	9	3500	6000	4750	10	27	0
50362	333	72	2016	4	5000	6000	5930	10	27	0
50363	333	21	2014	328	1476	1834	1655	10	27	0
50364	333	21	2015	293	1727	2145	2017	10	27	0
50365	333	21	2016	294	2565	2995	2859	10	27	0
50366	333	70	2014	193	2948	3741	3343	10	27	0
50367	333	70	2015	265	1868	2372	2236	10	27	0
50368	333	70	2016	225	1261	1611	1527	10	27	0
50369	142	74	2016	84	2729	3529	3529	9	27	0
50370	142	89	2016	81	3000	3980	3700	9	27	0
50371	142	34	2014	156	1120	1740	1427	9	27	0
50372	142	34	2015	66	1000	1500	1500	9	27	0
50373	142	34	2016	204	2030	2452	2452	9	27	0
50374	142	147	2014	114	2571	4786	3661	9	27	0
50375	142	147	2015	54	2375	3000	3000	9	27	0
50376	142	147	2016	162	4196	5957	5957	9	27	0
50377	142	8	2014	332	1673	2253	1963	9	27	0
50378	142	8	2015	306	613	863	863	9	27	0
50379	142	8	2016	888	991	1348	1348	9	27	0
50380	142	102	2016	1092	3222	6833	6833	9	27	0
50381	142	117	2014	90	3643	5607	4625	9	27	0
50382	142	117	2015	48	4714	5714	5714	9	27	0
50383	142	117	2016	69	6239	7674	7674	9	27	0
50384	142	3	2014	369	5763	11406	8569	9	27	0
50385	142	3	2015	120	5000	7389	7389	9	27	0
50386	142	3	2016	840	17652	21717	21717	9	27	0
50387	142	139	2014	111	2109	2764	2441	9	27	0
50388	142	139	2015	33	1325	1825	1825	9	27	0
50389	142	139	2016	240	1270	1752	1752	9	27	0
50390	142	64	2014	75	3492	4892	4188	9	27	0
50391	142	64	2015	39	2375	2875	2875	9	27	0
50392	142	64	2016	207	1170	1678	1678	9	27	0
50393	142	148	2014	1165	1683	2258	1971	9	27	0
50394	142	148	2015	585	963	1213	1213	9	27	0
50395	142	148	2016	2610	1417	1761	1761	9	27	0
50396	142	99	2014	471	2138	2854	2488	9	27	0
50397	142	99	2015	39	913	1275	1275	9	27	0
50398	142	99	2016	117	1065	1504	1504	9	27	0
50399	142	178	2014	21	1000	1800	1400	9	27	0
50400	142	178	2016	111	1030	1422	1422	9	27	0
50401	142	20	2014	159	1015	1385	1208	9	27	0
50402	142	20	2015	54	606	763	763	9	27	0
50403	142	20	2016	90	495	764	764	9	27	0
50404	142	55	2014	156	1050	1458	1250	9	27	0
50405	142	55	2015	108	613	713	713	9	27	0
50406	142	55	2016	249	665	991	991	9	27	0
50407	142	37	2014	96	2433	3500	3013	9	27	0
50408	142	37	2015	42	1857	2371	2371	9	27	0
50409	142	37	2016	132	1965	2457	2457	9	27	0
50410	142	60	2014	129	1817	2533	2183	9	27	0
50411	142	60	2015	48	1283	1733	1733	9	27	0
50412	142	60	2016	87	1270	1748	1748	9	27	0
50413	142	44	2014	183	600	864	732	9	27	0
50414	142	44	2015	45	1017	1333	1033	9	27	0
50415	142	44	2016	195	523	818	818	9	27	0
50416	142	126	2014	1329	1375	2150	1758	9	27	0
50417	142	126	2015	846	2875	3975	3975	9	27	0
50418	142	126	2016	3900	514	932	932	9	27	0
50419	142	17	2014	114	2200	2685	2442	9	27	0
50420	142	17	2015	54	919	1113	1113	9	27	0
50421	142	17	2016	162	970	1343	1343	9	27	0
50422	142	25	2014	192	442	658	546	9	27	0
50423	142	25	2015	117	350	450	450	9	27	0
50424	142	25	2016	402	287	470	470	9	27	0
50425	142	58	2014	511	3083	4292	3683	9	27	0
50426	142	58	2015	279	3000	5000	5000	9	27	0
50427	142	58	2016	549	7935	9283	9283	9	27	0
50428	142	26	2014	126	1218	1755	1505	9	27	0
50429	142	26	2015	21	667	800	800	9	27	0
50430	142	26	2016	165	830	1178	1178	9	27	0
50431	142	168	2014	75	1175	1625	1396	9	27	0
50432	142	168	2015	18	450	575	575	9	27	0
50433	142	168	2016	108	1040	1445	1445	9	27	0
50434	142	140	2015	30	1500	2225	2225	9	27	0
50435	142	183	2014	72	1350	2000	1713	9	27	0
50436	142	183	2016	18	1000	1500	1500	9	27	0
50437	142	164	2014	63	2625	3300	2958	9	27	0
50438	142	164	2015	36	1871	2371	2371	9	27	0
50439	142	164	2016	174	2078	2574	2574	9	27	0
50440	142	156	2014	549	1700	2271	2018	9	27	0
50441	142	156	2015	51	625	775	775	9	27	0
50442	142	190	2014	288	1369	1938	1658	9	27	0
50443	142	190	2015	117	538	638	638	9	27	0
50444	142	190	2016	975	383	561	561	9	27	0
50445	142	72	2014	126	3100	4433	3775	9	27	0
50446	142	72	2015	69	3333	4000	4000	9	27	0
50447	142	72	2016	549	3730	4587	4587	9	27	0
50448	142	21	2014	1375	1031	1415	1212	9	27	0
50449	142	21	2015	66	506	625	625	9	27	0
50450	142	21	2016	210	636	945	945	9	27	0
50451	142	70	2014	164	2464	3127	2786	9	27	0
50452	142	70	2015	57	1043	1500	1500	9	27	0
50453	142	70	2016	480	1057	1509	1509	9	27	0
50454	161	197	2015	10	1600	1900	1800	9	27	0
50455	161	169	2014	31	1600	1838	1719	9	27	0
50456	161	169	2015	5	1600	1700	1650	9	27	0
50457	161	43	2015	10	3433	3967	3700	9	27	0
50458	161	61	2014	212	5288	6371	5829	9	27	0
50459	161	61	2015	428	3877	5280	4417	9	27	0
50460	161	61	2016	1100	4113	5827	4970	9	27	0
50461	161	68	2014	47	3129	3143	3136	9	27	0
50462	161	68	2015	48	4120	4340	4220	9	27	0
50463	161	68	2016	11	8275	8400	8320	9	27	0
50464	161	71	2014	65	6394	6706	6550	9	27	0
50465	161	71	2015	87	7070	7580	7415	9	27	0
50466	161	148	2015	15	700	850	750	9	27	0
50467	161	126	2014	113	1000	1733	1367	9	27	0
50468	161	126	2015	146	3500	4925	4000	9	27	0
50469	161	40	2015	5	9600	10500	10200	9	27	0
50470	177	7	2014	166	1290	1746	1550	9	27	0
50471	177	7	2015	223	1306	1738	1538	9	27	0
50472	177	7	2016	173	1413	1615	1500	9	27	0
50473	177	197	2014	201	1400	1838	1650	9	27	0
50474	177	197	2015	151	1500	1800	1650	9	27	0
50475	177	197	2016	137	1619	1913	1763	9	27	0
50476	177	169	2014	269	1550	1738	1638	9	27	0
50477	177	169	2015	142	1600	2188	1913	9	27	0
50478	177	169	2016	77	1600	2069	1863	9	27	0
50479	177	106	2014	73	1400	1463	1431	9	27	0
50480	177	106	2015	73	1450	1488	1464	9	27	0
50481	177	106	2016	6	1600	1600	1600	9	27	0
50482	177	68	2014	6	3275	3275	3275	9	27	0
50483	177	68	2015	17	2683	4075	3825	9	27	0
50484	177	68	2016	7	6150	6400	6400	9	27	0
50485	177	126	2014	3227	722	1613	1372	9	27	0
50486	177	126	2015	8613	2611	4444	3889	9	27	0
50487	177	126	2016	3069	150	599	439	9	27	0
50488	245	73	2016	9	4500	5500	5000	9	27	0
50489	245	64	2014	395	4350	5380	4837	9	27	0
50490	245	64	2015	757	2941	3697	3316	9	27	0
50491	245	64	2016	339	1865	2315	2088	9	27	0
50492	245	99	2014	445	2714	3286	3017	9	27	0
50493	245	99	2015	312	980	1280	1130	9	27	0
50494	245	99	2016	183	1375	1750	1569	9	27	0
50495	245	55	2014	590	1311	1533	1422	9	27	0
50496	245	55	2015	768	667	844	756	9	27	0
50497	245	55	2016	147	1040	1260	1150	9	27	0
50498	245	37	2014	59	2250	3000	2625	9	27	0
50499	245	37	2015	36	2250	3000	2625	9	27	0
50500	245	37	2016	48	1750	2213	1975	9	27	0
50501	245	60	2014	263	2142	2708	2425	9	27	0
50502	245	60	2015	30	3000	3500	3250	9	27	0
50503	245	60	2016	45	2500	2950	2725	9	27	0
50504	245	44	2014	93	875	1175	1025	9	27	0
50505	245	44	2015	727	900	1233	1067	9	27	0
50506	245	44	2016	12	1500	2000	1750	9	27	0
50507	245	17	2014	23	2500	3000	2750	9	27	0
50508	245	17	2015	90	1833	2400	2100	9	27	0
50509	245	17	2016	51	1450	1850	1650	9	27	0
50510	245	25	2014	895	736	936	836	9	27	0
50511	245	25	2015	1030	570	730	650	9	27	0
50512	245	25	2016	265	467	642	554	9	27	0
50513	245	26	2016	46	950	1500	1225	9	27	0
50514	245	140	2014	134	2500	3000	2750	9	27	0
50515	245	140	2015	662	1451	1921	1686	9	27	0
50516	245	140	2016	33	1433	1733	1583	9	27	0
50517	245	190	2014	2043	1863	2278	2080	9	27	0
50518	245	190	2015	2072	790	980	884	9	27	0
50519	245	190	2016	1055	650	839	745	9	27	0
50520	245	21	2014	2068	1536	1829	1685	9	27	0
50521	245	21	2015	1657	703	884	794	9	27	0
50522	245	21	2016	527	1312	1642	1477	9	27	0
50523	245	70	2014	385	2425	2885	2655	9	27	0
50524	245	70	2015	716	1427	1913	1673	9	27	0
50525	245	70	2016	396	1576	1958	1767	9	27	0
50526	251	7	2014	327	1333	1784	1583	9	27	0
50527	251	7	2015	1012	1283	2008	1717	9	27	0
50528	251	7	2016	3249	1450	1817	1633	9	27	0
50529	251	197	2014	1509	1525	2050	1738	9	27	0
50530	251	197	2015	864	1450	2050	1767	9	27	0
50531	251	197	2016	441	1617	2209	1808	9	27	0
50532	251	169	2014	1698	1565	2432	1900	9	27	0
50533	251	169	2015	488	1587	2600	2033	9	27	0
50534	251	169	2016	749	1613	2290	1867	9	27	0
50535	251	106	2014	391	1273	1392	1330	9	27	0
